Time,Altitude_m,Altitude_ft,SoS_ft_s,AirDensity_slugft3,TransVel_ft_s,Mach,AoA_rad,AoA_deg,AoS_rad,AoS_deg,u_NED_ms,v_NED_ms,w_NED_ms,u_NED_fts,v_NED_fts,w_NED_fts,phi_rad,theta_rad,psi_rad,phi_deg,theta_deg,psi_deg,p_rads,q_rads,r_rads,p_degs,q_degs,r_degs
15.9400000000,9021.6124778050,29598.4670816819,996.5725468872,0.0009045998,587.0538441884,0.5890728638,0.0964702303,5.5273370427,-0.0000000000,-0.0000000000,178.9331560786,0.0000000000,-0.5515004873,587.0510557888,0.0000000000,-1.8093848586,-0.0000000000,0.0995523798,0.0000000000,-0.0000000000,5.7039312019,0.0000000000,0.0000000000,-0.0007345797,0.0000000000,0.0000000000,-0.0420883155,0.0000000000
15.9600000000,9021.6234814981,29598.5031830383,996.5723920906,0.0009045986,587.0526466392,0.5890717536,0.0964702379,5.5273374799,-0.0000000000,-0.0000000000,178.9327991563,0.0000000000,-0.5488686543,587.0498847838,0.0000000000,-1.8007502356,-0.0000000000,0.0995376852,0.0000000000,-0.0000000000,5.7030892644,0.0000000000,0.0000000000,-0.0007348781,0.0000000000,0.0000000000,-0.0421054148,0.0000000000
15.9800000000,9021.6344325445,29598.5391116692,996.5722380347,0.0009045974,587.0514588236,0.5890706528,0.0964702453,5.5273379052,-0.0000000000,-0.0000000000,178.9324451651,0.0000000000,-0.5462358137,587.0487233956,0.0000000000,-1.7921123070,-0.0000000000,0.0995229847,0.0000000000,-0.0000000000,5.7022469861,0.0000000000,0.0000000000,-0.0007351745,0.0000000000,0.0000000000,-0.0421223983,0.0000000000
16.0000000000,9021.6453309240,29598.5748675087,996.5720847196,0.0009045962,587.0502807431,0.5890695613,0.0964702525,5.5273383187,-0.0000000000,-0.0000000000,178.9320941056,0.0000000000,-0.5436019727,587.0475716255,0.0000000000,-1.7834710961,-0.0000000000,0.0995082782,0.0000000000,-0.0000000000,5.7014043693,0.0000000000,0.0000000000,-0.0007354689,0.0000000000,0.0000000000,-0.0421392661,0.0000000000
16.0200000000,9021.6561766168,29598.6104504914,996.5719321458,0.0009045950,587.0491123993,0.5890684791,0.0964702595,5.5273387202,-0.0000000000,-0.0000000000,178.9317459781,0.0000000000,-0.5409671383,587.0464294749,0.0000000000,-1.7748266259,-0.0000000000,0.0994935659,0.0000000000,-0.0000000000,5.7005614162,0.0000000000,0.0000000000,-0.0007357613,0.0000000000,0.0000000000,-0.0421560181,0.0000000000
16.0400000000,9021.6669696030,29598.6458605522,996.5717803134,0.0009045938,587.0479537938,0.5890674063,0.0964702663,5.5273391099,-0.0000000000,-0.0000000000,178.9314007831,0.0000000000,-0.5383313176,587.0452969452,0.0000000000,-1.7661789199,-0.0000000000,0.0994788478,0.0000000000,-0.0000000000,5.6997181293,0.0000000000,0.0000000000,-0.0007360517,0.0000000000,0.0000000000,-0.0421726542,0.0000000000
16.0600000000,9021.6777098629,29598.6810976267,996.5716292227,0.0009045927,587.0468049279,0.5890663428,0.0964702729,5.5273394877,-0.0000000000,-0.0000000000,178.9310585208,0.0000000000,-0.5356945176,587.0441740375,0.0000000000,-1.7575280011,-0.0000000000,0.0994641239,0.0000000000,-0.0000000000,5.6988745109,0.0000000000,0.0000000000,-0.0007363400,0.0000000000,0.0000000000,-0.0421891745,0.0000000000
16.0800000000,9021.6883973772,29598.7161616510,996.5714788740,0.0009045915,587.0456658032,0.5890652886,0.0964702793,5.5273398537,-0.0000000000,-0.0000000000,178.9307191918,0.0000000000,-0.5330567455,587.0430607532,0.0000000000,-1.7488738930,-0.0000000000,0.0994493942,0.0000000000,-0.0000000000,5.6980305631,0.0000000000,0.0000000000,-0.0007366263,0.0000000000,0.0000000000,-0.0422055787,0.0000000000
16.1000000000,9021.6990321263,29598.7510525614,996.5713292676,0.0009045904,587.0445364212,0.5890642438,0.0964702855,5.5273402078,-0.0000000000,-0.0000000000,178.9303827963,0.0000000000,-0.5304180084,587.0419570934,0.0000000000,-1.7402166186,-0.0000000000,0.0994346588,0.0000000000,-0.0000000000,5.6971862885,0.0000000000,0.0000000000,-0.0007369106,0.0000000000,0.0000000000,-0.0422218669,0.0000000000
16.1200000000,9021.7096140911,29598.7857702948,996.5711804038,0.0009045892,587.0434167832,0.5890632083,0.0964702915,5.5273405500,-0.0000000000,-0.0000000000,178.9300493348,0.0000000000,-0.5277783133,587.0408630594,0.0000000000,-1.7315562013,-0.0000000000,0.0994199178,0.0000000000,-0.0000000000,5.6963416892,0.0000000000,0.0000000000,-0.0007371929,0.0000000000,0.0000000000,-0.0422380390,0.0000000000
16.1400000000,9021.7201432525,29598.8203147886,996.5710322828,0.0009045881,587.0423068906,0.5890621821,0.0964702972,5.5273408805,-0.0000000000,-0.0000000000,178.9297188075,0.0000000000,-0.5251376673,587.0397786524,0.0000000000,-1.7228926643,-0.0000000000,0.0994051711,0.0000000000,-0.0000000000,5.6954967677,0.0000000000,0.0000000000,-0.0007374731,0.0000000000,0.0000000000,-0.0422540950,0.0000000000
16.1600000000,9021.7306195915,29598.8546859807,996.5708849049,0.0009045869,587.0412067447,0.5890611653,0.0964703028,5.5273411992,-0.0000000000,-0.0000000000,178.9293912149,0.0000000000,-0.5224960775,587.0387038735,0.0000000000,-1.7142260309,-0.0000000000,0.0993904189,0.0000000000,-0.0000000000,5.6946515262,0.0000000000,0.0000000000,-0.0007377513,0.0000000000,0.0000000000,-0.0422700347,0.0000000000
16.1800000000,9021.7410430894,29598.8888838094,996.5707382703,0.0009045858,587.0401163470,0.5890601578,0.0964703082,5.5273415060,-0.0000000000,-0.0000000000,178.9290665573,0.0000000000,-0.5198535510,587.0376387237,0.0000000000,-1.7055563243,-0.0000000000,0.0993756611,0.0000000000,-0.0000000000,5.6938059671,0.0000000000,0.0000000000,-0.0007380275,0.0000000000,0.0000000000,-0.0422858583,0.0000000000
16.2000000000,9021.7514137274,29598.9229082133,996.5705923794,0.0009045847,587.0390356987,0.5890591597,0.0964703133,5.5273418011,-0.0000000000,-0.0000000000,178.9287448350,0.0000000000,-0.5172100949,587.0365832044,0.0000000000,-1.6968835679,-0.0000000000,0.0993608978,0.0000000000,-0.0000000000,5.6929600926,0.0000000000,0.0000000000,-0.0007383016,0.0000000000,0.0000000000,-0.0423015655,0.0000000000
16.2200000000,9021.7617314870,29598.9567591319,996.5704472323,0.0009045835,587.0379648012,0.5890581709,0.0964703183,5.5273420844,-0.0000000000,-0.0000000000,178.9284260483,0.0000000000,-0.5145657164,587.0355373164,0.0000000000,-1.6882077849,-0.0000000000,0.0993461290,0.0000000000,-0.0000000000,5.6921139052,0.0000000000,0.0000000000,-0.0007385737,0.0000000000,0.0000000000,-0.0423171564,0.0000000000
16.2400000000,9021.7719963499,29598.9904365047,996.5703028294,0.0009045824,587.0369036556,0.5890571914,0.0964703230,5.5273423560,-0.0000000000,-0.0000000000,178.9281101977,0.0000000000,-0.5119204224,587.0345010609,0.0000000000,-1.6795289986,-0.0000000000,0.0993313549,0.0000000000,-0.0000000000,5.6912674072,0.0000000000,0.0000000000,-0.0007388438,0.0000000000,0.0000000000,-0.0423326310,0.0000000000
16.2600000000,9021.7822082979,29599.0239402720,996.5701591708,0.0009045813,587.0358522632,0.5890562213,0.0964703275,5.5273426158,-0.0000000000,-0.0000000000,178.9277972833,0.0000000000,-0.5092742201,587.0334744389,0.0000000000,-1.6708472323,-0.0000000000,0.0993165753,0.0000000000,-0.0000000000,5.6904206008,0.0000000000,0.0000000000,-0.0007391118,0.0000000000,0.0000000000,-0.0423479891,0.0000000000
16.2800000000,9021.7923673127,29599.0572703743,996.5700162569,0.0009045802,587.0348106251,0.5890552606,0.0964703319,5.5273428639,-0.0000000000,-0.0000000000,178.9274873055,0.0000000000,-0.5066271166,587.0324574515,0.0000000000,-1.6621625093,-0.0000000000,0.0993017904,0.0000000000,-0.0000000000,5.6895734884,0.0000000000,0.0000000000,-0.0007393779,0.0000000000,0.0000000000,-0.0423632307,0.0000000000
16.3000000000,9021.8024733766,29599.0904267528,996.5698740879,0.0009045791,587.0337787427,0.5890543092,0.0964703360,5.5273431003,-0.0000000000,-0.0000000000,178.9271802646,0.0000000000,-0.5039791190,587.0314500994,0.0000000000,-1.6534748528,-0.0000000000,0.0992870002,0.0000000000,-0.0000000000,5.6887260723,0.0000000000,0.0000000000,-0.0007396418,0.0000000000,0.0000000000,-0.0423783559,0.0000000000
16.3200000000,9021.8125264716,29599.1234093490,996.5697326641,0.0009045780,587.0327566170,0.5890533671,0.0964703399,5.5273433250,-0.0000000000,-0.0000000000,178.9268761609,0.0000000000,-0.5013302344,587.0304523839,0.0000000000,-1.6447842863,-0.0000000000,0.0992722047,0.0000000000,-0.0000000000,5.6878783549,0.0000000000,0.0000000000,-0.0007399038,0.0000000000,0.0000000000,-0.0423933645,0.0000000000
16.3400000000,9021.8225265801,29599.1562181050,996.5695919856,0.0009045769,587.0317442491,0.5890524344,0.0964703436,5.5273435381,-0.0000000000,-0.0000000000,178.9265749947,0.0000000000,-0.4986804699,587.0294643056,0.0000000000,-1.6360908330,-0.0000000000,0.0992574041,0.0000000000,-0.0000000000,5.6870303385,0.0000000000,0.0000000000,-0.0007401637,0.0000000000,0.0000000000,-0.0424082566,0.0000000000
16.3600000000,9021.8324736846,29599.1888529632,996.5694520528,0.0009045759,587.0307416402,0.5890515111,0.0964703471,5.5273437395,-0.0000000000,-0.0000000000,178.9262767662,0.0000000000,-0.4960298327,587.0284858657,0.0000000000,-1.6273945162,-0.0000000000,0.0992425982,0.0000000000,-0.0000000000,5.6861820254,0.0000000000,0.0000000000,-0.0007404216,0.0000000000,0.0000000000,-0.0424230321,0.0000000000
16.3800000000,9021.8423677676,29599.2213138667,996.5693128659,0.0009045748,587.0297487913,0.5890505971,0.0964703505,5.5273439292,-0.0000000000,-0.0000000000,178.9259814757,0.0000000000,-0.4933783297,587.0275170649,0.0000000000,-1.6186953593,-0.0000000000,0.0992277872,0.0000000000,-0.0000000000,5.6853334180,0.0000000000,0.0000000000,-0.0007406774,0.0000000000,0.0000000000,-0.0424376909,0.0000000000
16.4000000000,9021.8522088120,29599.2536007588,996.5691744251,0.0009045737,587.0287657035,0.5890496925,0.0964703536,5.5273441073,-0.0000000000,-0.0000000000,178.9256891235,0.0000000000,-0.4907259682,587.0265579040,0.0000000000,-1.6099933856,-0.0000000000,0.0992129711,0.0000000000,-0.0000000000,5.6844845186,0.0000000000,0.0000000000,-0.0007409312,0.0000000000,0.0000000000,-0.0424522331,0.0000000000
16.4200000000,9021.8619968007,29599.2857135835,996.5690367307,0.0009045726,587.0277923777,0.5890487972,0.0964703565,5.5273442738,-0.0000000000,-0.0000000000,178.9253997098,0.0000000000,-0.4880727553,587.0256083840,0.0000000000,-1.6012886184,-0.0000000000,0.0991981500,0.0000000000,-0.0000000000,5.6836353295,0.0000000000,0.0000000000,-0.0007411830,0.0000000000,0.0000000000,-0.0424666586,0.0000000000
16.4400000000,9021.8717317166,29599.3176522851,996.5688997829,0.0009045716,587.0268288151,0.5890479112,0.0964703592,5.5273444286,-0.0000000000,-0.0000000000,178.9251132349,0.0000000000,-0.4854186980,587.0246685056,0.0000000000,-1.5925810810,-0.0000000000,0.0991833238,0.0000000000,-0.0000000000,5.6827858530,0.0000000000,0.0000000000,-0.0007414327,0.0000000000,0.0000000000,-0.0424809673,0.0000000000
16.4600000000,9021.8814135430,29599.3494168084,996.5687635820,0.0009045705,587.0258750164,0.5890470347,0.0964703617,5.5273445719,-0.0000000000,-0.0000000000,178.9248296990,0.0000000000,-0.4827638034,587.0237382697,0.0000000000,-1.5838707969,-0.0000000000,0.0991684927,0.0000000000,-0.0000000000,5.6819360915,0.0000000000,0.0000000000,-0.0007416804,0.0000000000,0.0000000000,-0.0424951593,0.0000000000
16.4800000000,9021.8910422632,29599.3810070988,996.5686281281,0.0009045695,587.0249309828,0.5890461674,0.0964703640,5.5273447037,-0.0000000000,-0.0000000000,178.9245491023,0.0000000000,-0.4801080788,587.0228176768,0.0000000000,-1.5751577893,-0.0000000000,0.0991536566,0.0000000000,-0.0000000000,5.6810860474,0.0000000000,0.0000000000,-0.0007419261,0.0000000000,0.0000000000,-0.0425092346,0.0000000000
16.5000000000,9021.9006178607,29599.4124231020,996.5684934215,0.0009045685,587.0239967150,0.5890453096,0.0964703661,5.5273448239,-0.0000000000,-0.0000000000,178.9242714451,0.0000000000,-0.4774515312,587.0219067279,0.0000000000,-1.5664420816,-0.0000000000,0.0991388157,0.0000000000,-0.0000000000,5.6802357229,0.0000000000,0.0000000000,-0.0007421697,0.0000000000,0.0000000000,-0.0425231931,0.0000000000
16.5200000000,9021.9101403190,29599.4436647642,996.5683594625,0.0009045674,587.0230722140,0.5890444611,0.0964703680,5.5273449325,-0.0000000000,-0.0000000000,178.9239967275,0.0000000000,-0.4747941677,587.0210054235,0.0000000000,-1.5577236972,-0.0000000000,0.0991239698,0.0000000000,-0.0000000000,5.6793851205,0.0000000000,0.0000000000,-0.0007424113,0.0000000000,0.0000000000,-0.0425370348,0.0000000000
16.5400000000,9021.9196096220,29599.4747320322,996.5682262513,0.0009045664,587.0221574807,0.5890436219,0.0964703697,5.5273450296,-0.0000000000,-0.0000000000,178.9237249498,0.0000000000,-0.4721359955,587.0201137644,0.0000000000,-1.5490026594,-0.0000000000,0.0991091192,0.0000000000,-0.0000000000,5.6785342423,0.0000000000,0.0000000000,-0.0007426509,0.0000000000,0.0000000000,-0.0425507596,0.0000000000
16.5600000000,9021.9290257535,29599.5056248531,996.5680937880,0.0009045654,587.0212525158,0.5890427921,0.0964703712,5.5273451152,-0.0000000000,-0.0000000000,178.9234561122,0.0000000000,-0.4694770216,587.0192317513,0.0000000000,-1.5402789917,-0.0000000000,0.0990942638,0.0000000000,-0.0000000000,5.6776830909,0.0000000000,0.0000000000,-0.0007428884,0.0000000000,0.0000000000,-0.0425643676,0.0000000000
16.5800000000,9021.9383886976,29599.5363431745,996.5679620730,0.0009045643,587.0203573202,0.5890419717,0.0964703724,5.5273451893,-0.0000000000,-0.0000000000,178.9231902149,0.0000000000,-0.4668172533,587.0183593846,0.0000000000,-1.5315527173,-0.0000000000,0.0990794037,0.0000000000,-0.0000000000,5.6768316684,0.0000000000,0.0000000000,-0.0007431238,0.0000000000,0.0000000000,-0.0425778588,0.0000000000
16.6000000000,9021.9476984384,29599.5668869445,996.5678311064,0.0009045633,587.0194718947,0.5890411606,0.0964703735,5.5273452520,-0.0000000000,-0.0000000000,178.9229272580,0.0000000000,-0.4641566976,587.0174966651,0.0000000000,-1.5228238596,-0.0000000000,0.0990645389,0.0000000000,-0.0000000000,5.6759799773,0.0000000000,0.0000000000,-0.0007433573,0.0000000000,0.0000000000,-0.0425912331,0.0000000000
16.6200000000,9021.9569549603,29599.5972561118,996.5677008885,0.0009045623,587.0185962399,0.5890403589,0.0964703744,5.5273453031,-0.0000000000,-0.0000000000,178.9226672417,0.0000000000,-0.4614953616,587.0166435933,0.0000000000,-1.5140924421,-0.0000000000,0.0990496694,0.0000000000,-0.0000000000,5.6751280199,0.0000000000,0.0000000000,-0.0007435886,0.0000000000,0.0000000000,-0.0426044905,0.0000000000
16.6400000000,9021.9661582477,29599.6274506253,996.5675714195,0.0009045613,587.0177303568,0.5890395666,0.0964703751,5.5273453429,-0.0000000000,-0.0000000000,178.9224101663,0.0000000000,-0.4588332525,587.0158001698,0.0000000000,-1.5053584880,-0.0000000000,0.0990347953,0.0000000000,-0.0000000000,5.6742757984,0.0000000000,0.0000000000,-0.0007438180,0.0000000000,0.0000000000,-0.0426176311,0.0000000000
16.6600000000,9021.9753082852,29599.6574704346,996.5674426996,0.0009045603,587.0168742458,0.5890387836,0.0964703756,5.5273453712,-0.0000000000,-0.0000000000,178.9221560317,0.0000000000,-0.4561703774,587.0149663951,0.0000000000,-1.4966220209,-0.0000000000,0.0990199167,0.0000000000,-0.0000000000,5.6734233154,0.0000000000,0.0000000000,-0.0007440453,0.0000000000,0.0000000000,-0.0426306547,0.0000000000
16.6800000000,9021.9844050577,29599.6873154896,996.5673147290,0.0009045593,587.0160279078,0.5890380100,0.0964703759,5.5273453880,-0.0000000000,-0.0000000000,178.9219048383,0.0000000000,-0.4535067434,587.0141422697,0.0000000000,-1.4878830641,-0.0000000000,0.0990050336,0.0000000000,-0.0000000000,5.6725705730,0.0000000000,0.0000000000,-0.0007442706,0.0000000000,0.0000000000,-0.0426435615,0.0000000000
16.7000000000,9021.9934485500,29599.7169857407,996.5671875079,0.0009045584,587.0151913434,0.5890372458,0.0964703760,5.5273453935,-0.0000000000,-0.0000000000,178.9216565862,0.0000000000,-0.4508423577,587.0133277941,0.0000000000,-1.4791416410,-0.0000000000,0.0989901459,0.0000000000,-0.0000000000,5.6717175737,0.0000000000,0.0000000000,-0.0007444938,0.0000000000,0.0000000000,-0.0426563513,0.0000000000
16.7200000000,9022.0024387471,29599.7464811389,996.5670610366,0.0009045574,587.0143645532,0.5890364909,0.0964703759,5.5273453875,-0.0000000000,-0.0000000000,178.9214112754,0.0000000000,-0.4481772275,587.0125229687,0.0000000000,-1.4703977750,-0.0000000000,0.0989752538,0.0000000000,-0.0000000000,5.6708643198,0.0000000000,0.0000000000,-0.0007447150,0.0000000000,0.0000000000,-0.0426690242,0.0000000000
16.7400000000,9022.0113756342,29599.7758016356,996.5669353152,0.0009045564,587.0135475377,0.5890357454,0.0964703756,5.5273453702,-0.0000000000,-0.0000000000,178.9211689061,0.0000000000,-0.4455113597,587.0117277940,0.0000000000,-1.4616514894,-0.0000000000,0.0989603573,0.0000000000,-0.0000000000,5.6700108135,0.0000000000,0.0000000000,-0.0007449341,0.0000000000,0.0000000000,-0.0426815802,0.0000000000
16.7600000000,9022.0202591966,29599.8049471825,996.5668103440,0.0009045555,587.0127402976,0.5890350092,0.0964703751,5.5273453415,-0.0000000000,-0.0000000000,178.9209294785,0.0000000000,-0.4428447616,587.0109422703,0.0000000000,-1.4529028078,-0.0000000000,0.0989454565,0.0000000000,-0.0000000000,5.6691570573,0.0000000000,0.0000000000,-0.0007451512,0.0000000000,0.0000000000,-0.0426940193,0.0000000000
16.7800000000,9022.0290894198,29599.8339177321,996.5666861231,0.0009045545,587.0119428334,0.5890342824,0.0964703744,5.5273453014,-0.0000000000,-0.0000000000,178.9206929927,0.0000000000,-0.4401774404,587.0101663981,0.0000000000,-1.4441517535,-0.0000000000,0.0989305513,0.0000000000,-0.0000000000,5.6683030535,0.0000000000,0.0000000000,-0.0007453663,0.0000000000,0.0000000000,-0.0427063414,0.0000000000
16.8000000000,9022.0378662894,29599.8627132370,996.5665626528,0.0009045535,587.0111551456,0.5890335650,0.0964703735,5.5273452500,-0.0000000000,-0.0000000000,178.9204594487,0.0000000000,-0.4375094031,587.0094001777,0.0000000000,-1.4353983499,-0.0000000000,0.0989156418,0.0000000000,-0.0000000000,5.6674488045,0.0000000000,0.0000000000,-0.0007455793,0.0000000000,0.0000000000,-0.0427185466,0.0000000000
16.8200000000,9022.0465897912,29599.8913336505,996.5664399333,0.0009045526,587.0103772347,0.5890328569,0.0964703724,5.5273451873,-0.0000000000,-0.0000000000,178.9202288467,0.0000000000,-0.4348406568,587.0086436094,0.0000000000,-1.4266426205,-0.0000000000,0.0989007281,0.0000000000,-0.0000000000,5.6665943125,0.0000000000,0.0000000000,-0.0007457903,0.0000000000,0.0000000000,-0.0427306350,0.0000000000
16.8400000000,9022.0552599110,29599.9197789265,996.5663179647,0.0009045517,587.0096091012,0.5890321582,0.0964703711,5.5273451132,-0.0000000000,-0.0000000000,178.9200011867,0.0000000000,-0.4321712088,587.0078966935,0.0000000000,-1.4178845886,-0.0000000000,0.0988858102,0.0000000000,-0.0000000000,5.6657395798,0.0000000000,0.0000000000,-0.0007459992,0.0000000000,0.0000000000,-0.0427426063,0.0000000000
16.8600000000,9022.0638766349,29599.9480490189,996.5661967473,0.0009045507,587.0088507455,0.5890314689,0.0964703696,5.5273450278,-0.0000000000,-0.0000000000,178.9197764689,0.0000000000,-0.4295010661,587.0071594303,0.0000000000,-1.4091242778,-0.0000000000,0.0988708882,0.0000000000,-0.0000000000,5.6648846090,0.0000000000,0.0000000000,-0.0007462061,0.0000000000,0.0000000000,-0.0427544608,0.0000000000
16.8800000000,9022.0724399491,29599.9761438825,996.5660762812,0.0009045498,587.0081021681,0.5890307890,0.0964703679,5.5273449311,-0.0000000000,-0.0000000000,178.9195546933,0.0000000000,-0.4268302360,587.0064318200,0.0000000000,-1.4003617114,-0.0000000000,0.0988559620,0.0000000000,-0.0000000000,5.6640294022,0.0000000000,0.0000000000,-0.0007464110,0.0000000000,0.0000000000,-0.0427661984,0.0000000000
16.9000000000,9022.0809498398,29600.0040634725,996.5659565667,0.0009045489,587.0073633692,0.5890301184,0.0964703661,5.5273448231,-0.0000000000,-0.0000000000,178.9193358600,0.0000000000,-0.4241587254,587.0057138629,0.0000000000,-1.3915969128,-0.0000000000,0.0988410317,0.0000000000,-0.0000000000,5.6631739618,0.0000000000,0.0000000000,-0.0007466138,0.0000000000,0.0000000000,-0.0427778190,0.0000000000
