time_s,p_rads,q_rads,r_rads,H_inertial_mag,T_rot_J,T_drift_rel
1.3750000000,0.0365921102,0.3594208586,0.4269164710,0.0051485487,0.0014344518,-0.2406876141
1.3800000000,0.0361724925,0.3593163963,0.4266584742,0.0051459768,0.0014330225,-0.2414442029
1.3850000000,0.0357534764,0.3592111807,0.4264010728,0.0051434063,0.0014315947,-0.2422000260
1.3900000000,0.0353350617,0.3591052142,0.4261442657,0.0051408371,0.0014301683,-0.2429550844
1.3950000000,0.0349172482,0.3589984992,0.4258880518,0.0051382691,0.0014287433,-0.2437093791
1.4000000000,0.0345000357,0.3588910381,0.4256324299,0.0051357025,0.0014273198,-0.2444629108
1.4050000000,0.0340834239,0.3587828335,0.4253773989,0.0051331372,0.0014258977,-0.2452156805
1.4100000000,0.0336674126,0.3586738877,0.4251229576,0.0051305732,0.0014244770,-0.2459676892
1.4150000000,0.0332520017,0.3585642031,0.4248691050,0.0051280106,0.0014230578,-0.2467189377
1.4200000000,0.0328371907,0.3584537823,0.4246158398,0.0051254492,0.0014216400,-0.2474694269
1.4250000000,0.0324229797,0.3583426276,0.4243631609,0.0051228891,0.0014202237,-0.2482191577
1.4300000000,0.0320093682,0.3582307415,0.4241110672,0.0051203304,0.0014188087,-0.2489681311
1.4350000000,0.0315963560,0.3581181262,0.4238595574,0.0051177729,0.0014173952,-0.2497163478
1.4400000000,0.0311839430,0.3580047843,0.4236086306,0.0051152168,0.0014159832,-0.2504638089
1.4450000000,0.0307721289,0.3578907181,0.4233582854,0.0051126619,0.0014145725,-0.2512105151
1.4500000000,0.0303609134,0.3577759300,0.4231085208,0.0051101084,0.0014131633,-0.2519564675
1.4550000000,0.0299502963,0.3576604224,0.4228593356,0.0051075561,0.0014117555,-0.2527016668
1.4600000000,0.0295402774,0.3575441976,0.4226107286,0.0051050052,0.0014103492,-0.2534461140
1.4650000000,0.0291308563,0.3574272580,0.4223626986,0.0051024556,0.0014089442,-0.2541898100
1.4700000000,0.0287220329,0.3573096060,0.4221152446,0.0050999072,0.0014075407,-0.2549327557
1.4750000000,0.0283138069,0.3571912439,0.4218683653,0.0050973602,0.0014061386,-0.2556749518
1.4800000000,0.0279061780,0.3570721740,0.4216220596,0.0050948144,0.0014047379,-0.2564163994
1.4850000000,0.0274991460,0.3569523988,0.4213763264,0.0050922700,0.0014033386,-0.2571570993
1.4900000000,0.0270927106,0.3568319204,0.4211311643,0.0050897268,0.0014019407,-0.2578970523
1.4950000000,0.0266868716,0.3567107413,0.4208865724,0.0050871849,0.0014005442,-0.2586362595
1.5000000000,0.0262816286,0.3565888637,0.4206425494,0.0050846444,0.0013991492,-0.2593747215
1.5050000000,0.0258769815,0.3564662900,0.4203990941,0.0050821051,0.0013977555,-0.2601124394
1.5100000000,0.0254729299,0.3563430224,0.4201562054,0.0050795671,0.0013963633,-0.2608494140
1.5150000000,0.0250694736,0.3562190633,0.4199138821,0.0050770304,0.0013949724,-0.2615856461
1.5200000000,0.0246666123,0.3560944150,0.4196721230,0.0050744950,0.0013935830,-0.2623211367
1.5250000000,0.0242643457,0.3559690797,0.4194309270,0.0050719608,0.0013921949,-0.2630558865
1.5300000000,0.0238626736,0.3558430597,0.4191902929,0.0050694280,0.0013908083,-0.2637898966
1.5350000000,0.0234615957,0.3557163573,0.4189502195,0.0050668964,0.0013894230,-0.2645231677
1.5400000000,0.0230611117,0.3555889748,0.4187107056,0.0050643662,0.0013880391,-0.2652557007
1.5450000000,0.0226612212,0.3554609143,0.4184717500,0.0050618372,0.0013866567,-0.2659874965
1.5500000000,0.0222619241,0.3553321783,0.4182333516,0.0050593095,0.0013852756,-0.2667185559
1.5550000000,0.0218632201,0.3552027688,0.4179955092,0.0050567831,0.0013838959,-0.2674488799
1.5600000000,0.0214651087,0.3550726881,0.4177582216,0.0050542579,0.0013825176,-0.2681784692
1.5650000000,0.0210675899,0.3549419385,0.4175214877,0.0050517341,0.0013811407,-0.2689073247
1.5700000000,0.0206706632,0.3548105223,0.4172853061,0.0050492115,0.0013797652,-0.2696354473
1.5750000000,0.0202743284,0.3546784415,0.4170496758,0.0050466902,0.0013783910,-0.2703628379
1.5800000000,0.0198785852,0.3545456985,0.4168145956,0.0050441702,0.0013770183,-0.2710894973
1.5850000000,0.0194834332,0.3544122954,0.4165800643,0.0050416514,0.0013756469,-0.2718154263
1.5900000000,0.0190888722,0.3542782345,0.4163460807,0.0050391339,0.0013742769,-0.2725406258
1.5950000000,0.0186949019,0.3541435179,0.4161126435,0.0050366177,0.0013729082,-0.2732650967
1.6000000000,0.0183015220,0.3540081478,0.4158797517,0.0050341028,0.0013715410,-0.2739888398
1.6050000000,0.0179087322,0.3538721265,0.4156474041,0.0050315892,0.0013701751,-0.2747118559
1.6100000000,0.0175165321,0.3537354560,0.4154155993,0.0050290768,0.0013688106,-0.2754341460
1.6150000000,0.0171249215,0.3535981386,0.4151843363,0.0050265657,0.0013674474,-0.2761557108
1.6200000000,0.0167339000,0.3534601764,0.4149536139,0.0050240558,0.0013660857,-0.2768765512
1.6250000000,0.0163434674,0.3533215715,0.4147234308,0.0050215473,0.0013647253,-0.2775966680
1.6300000000,0.0159536233,0.3531823262,0.4144937859,0.0050190399,0.0013633662,-0.2783160621
1.6350000000,0.0155643674,0.3530424426,0.4142646780,0.0050165339,0.0013620085,-0.2790347344
1.6400000000,0.0151756994,0.3529019228,0.4140361059,0.0050140291,0.0013606522,-0.2797526856
1.6450000000,0.0147876190,0.3527607689,0.4138080684,0.0050115256,0.0013592973,-0.2804699166
1.6500000000,0.0144001258,0.3526189831,0.4135805642,0.0050090234,0.0013579437,-0.2811864282
1.6550000000,0.0140132196,0.3524765675,0.4133535922,0.0050065224,0.0013565914,-0.2819022214
1.6600000000,0.0136268999,0.3523335243,0.4131271513,0.0050040227,0.0013552406,-0.2826172968
1.6650000000,0.0132411666,0.3521898554,0.4129012401,0.0050015242,0.0013538910,-0.2833316554
1.6700000000,0.0128560192,0.3520455631,0.4126758576,0.0049990270,0.0013525429,-0.2840452979
1.6750000000,0.0124714575,0.3519006494,0.4124510025,0.0049965311,0.0013511960,-0.2847582253
1.6800000000,0.0120874811,0.3517551164,0.4122266735,0.0049940364,0.0013498506,-0.2854704383
1.6850000000,0.0117040897,0.3516089662,0.4120028696,0.0049915430,0.0013485064,-0.2861819377
1.6900000000,0.0113212829,0.3514622009,0.4117795895,0.0049890508,0.0013471637,-0.2868927244
1.6950000000,0.0109390604,0.3513148225,0.4115568320,0.0049865599,0.0013458222,-0.2876027993
1.7000000000,0.0105574219,0.3511668332,0.4113345959,0.0049840703,0.0013444821,-0.2883121631
1.7050000000,0.0101763671,0.3510182350,0.4111128800,0.0049815819,0.0013431434,-0.2890208166
1.7100000000,0.0097958956,0.3508690299,0.4108916831,0.0049790947,0.0013418060,-0.2897287607
1.7150000000,0.0094160070,0.3507192200,0.4106710040,0.0049766088,0.0013404699,-0.2904359963
1.7200000000,0.0090367011,0.3505688073,0.4104508415,0.0049741242,0.0013391352,-0.2911425240
1.7250000000,0.0086579775,0.3504177939,0.4102311944,0.0049716408,0.0013378018,-0.2918483448
1.7300000000,0.0082798358,0.3502661819,0.4100120615,0.0049691587,0.0013364697,-0.2925534594
1.7350000000,0.0079022758,0.3501139731,0.4097934415,0.0049666778,0.0013351390,-0.2932578687
1.7400000000,0.0075252970,0.3499611698,0.4095753334,0.0049641981,0.0013338096,-0.2939615735
1.7450000000,0.0071488991,0.3498077738,0.4093577358,0.0049617197,0.0013324815,-0.2946645745
1.7500000000,0.0067730818,0.3496537872,0.4091406477,0.0049592426,0.0013311547,-0.2953668727
1.7550000000,0.0063978448,0.3494992120,0.4089240677,0.0049567667,0.0013298293,-0.2960684688
1.7600000000,0.0060231876,0.3493440502,0.4087079946,0.0049542920,0.0013285052,-0.2967693636
1.7650000000,0.0056491099,0.3491883038,0.4084924274,0.0049518186,0.0013271825,-0.2974695579
1.7700000000,0.0052756114,0.3490319747,0.4082773646,0.0049493464,0.0013258610,-0.2981690526
1.7750000000,0.0049026917,0.3488750650,0.4080628053,0.0049468754,0.0013245409,-0.2988678484
1.7800000000,0.0045303505,0.3487175767,0.4078487481,0.0049444057,0.0013232221,-0.2995659461
1.7850000000,0.0041585874,0.3485595116,0.4076351918,0.0049419373,0.0013219046,-0.3002633466
1.7900000000,0.0037874021,0.3484008719,0.4074221352,0.0049394701,0.0013205884,-0.3009600506
1.7950000000,0.0034167941,0.3482416593,0.4072095772,0.0049370041,0.0013192736,-0.3016560590
1.8000000000,0.0030467632,0.3480818760,0.4069975165,0.0049345393,0.0013179600,-0.3023513725
1.8050000000,0.0026773090,0.3479215238,0.4067859519,0.0049320758,0.0013166478,-0.3030459919
1.8100000000,0.0023084311,0.3477606047,0.4065748823,0.0049296135,0.0013153368,-0.3037399181
1.8150000000,0.0019401291,0.3475991206,0.4063643063,0.0049271525,0.0013140272,-0.3044331518
1.8200000000,0.0015724027,0.3474370734,0.4061542228,0.0049246927,0.0013127189,-0.3051256939
1.8250000000,0.0012052516,0.3472744651,0.4059446307,0.0049222341,0.0013114119,-0.3058175450
1.8300000000,0.0008386753,0.3471112977,0.4057355286,0.0049197768,0.0013101062,-0.3065087060
1.8350000000,0.0004726736,0.3469475729,0.4055269153,0.0049173207,0.0013088018,-0.3071991778
1.8400000000,0.0001072459,0.3467832928,0.4053187898,0.0049148658,0.0013074987,-0.3078889610
1.8450000000,-0.0002576079,0.3466184592,0.4051111507,0.0049124121,0.0013061969,-0.3085780565
1.8500000000,-0.0006218884,0.3464530741,0.4049039969,0.0049099597,0.0013048964,-0.3092664650
1.8550000000,-0.0009855958,0.3462871393,0.4046973271,0.0049075085,0.0013035972,-0.3099541874
1.8600000000,-0.0013487306,0.3461206567,0.4044911402,0.0049050585,0.0013022993,-0.3106412243
1.8650000000,-0.0017112931,0.3459536282,0.4042854349,0.0049026098,0.0013010027,-0.3113275767
1.8700000000,-0.0020732837,0.3457860557,0.4040802100,0.0049001622,0.0012997073,-0.3120132453
1.8750000000,-0.0024347028,0.3456179411,0.4038754644,0.0048977159,0.0012984133,-0.3126982308
1.8800000000,-0.0027955507,0.3454492862,0.4036711968,0.0048952709,0.0012971205,-0.3133825341
1.8850000000,-0.0031558278,0.3452800929,0.4034674059,0.0048928270,0.0012958291,-0.3140661559
1.8900000000,-0.0035155345,0.3451103630,0.4032640907,0.0048903844,0.0012945389,-0.3147490970
1.8950000000,-0.0038746712,0.3449400985,0.4030612499,0.0048879429,0.0012932500,-0.3154313581
1.9000000000,-0.0042332382,0.3447693011,0.4028588823,0.0048855027,0.0012919624,-0.3161129401
1.9050000000,-0.0045912359,0.3445979727,0.4026569867,0.0048830638,0.0012906761,-0.3167938437
1.9100000000,-0.0049486647,0.3444261151,0.4024555619,0.0048806260,0.0012893910,-0.3174740697
1.9150000000,-0.0053055250,0.3442537303,0.4022546067,0.0048781895,0.0012881073,-0.3181536189
1.9200000000,-0.0056618172,0.3440808199,0.4020541198,0.0048757541,0.0012868248,-0.3188324919
1.9250000000,-0.0060175416,0.3439073858,0.4018541001,0.0048733200,0.0012855436,-0.3195106897
1.9300000000,-0.0063726987,0.3437334298,0.4016545464,0.0048708871,0.0012842636,-0.3201882129
1.9350000000,-0.0067272887,0.3435589538,0.4014554574,0.0048684554,0.0012829850,-0.3208650623
1.9400000000,-0.0070813122,0.3433839596,0.4012568320,0.0048660250,0.0012817076,-0.3215412387
1.9450000000,-0.0074347694,0.3432084489,0.4010586690,0.0048635957,0.0012804314,-0.3222167428
1.9500000000,-0.0077876608,0.3430324236,0.4008609671,0.0048611676,0.0012791566,-0.3228915755
1.9550000000,-0.0081399868,0.3428558854,0.4006637252,0.0048587408,0.0012778830,-0.3235657374
1.9600000000,-0.0084917477,0.3426788362,0.4004669420,0.0048563152,0.0012766107,-0.3242392294
1.9650000000,-0.0088429439,0.3425012776,0.4002706163,0.0048538907,0.0012753396,-0.3249120521
1.9700000000,-0.0091935759,0.3423232116,0.4000747470,0.0048514675,0.0012740698,-0.3255842064
1.9750000000,-0.0095436439,0.3421446399,0.3998793329,0.0048490455,0.0012728013,-0.3262556929
1.9800000000,-0.0098931485,0.3419655641,0.3996843727,0.0048466247,0.0012715340,-0.3269265126
1.9850000000,-0.0102420899,0.3417859862,0.3994898652,0.0048442051,0.0012702680,-0.3275966660
1.9900000000,-0.0105904686,0.3416059078,0.3992958093,0.0048417867,0.0012690032,-0.3282661540
1.9950000000,-0.0109382850,0.3414253307,0.3991022037,0.0048393695,0.0012677397,-0.3289349772
2.0000000000,-0.0112855395,0.3412442567,0.3989090473,0.0048369535,0.0012664775,-0.3296031366
2.0050000000,-0.0116322324,0.3410626875,0.3987163388,0.0048345387,0.0012652165,-0.3302706327
2.0100000000,-0.0119783642,0.3408806248,0.3985240770,0.0048321251,0.0012639567,-0.3309374664
2.0150000000,-0.0123239352,0.3406980704,0.3983322608,0.0048297127,0.0012626982,-0.3316036384
2.0200000000,-0.0126689458,0.3405150260,0.3981408890,0.0048273015,0.0012614410,-0.3322691494
2.0250000000,-0.0130133965,0.3403314934,0.3979499603,0.0048248916,0.0012601850,-0.3329340002
2.0300000000,-0.0133572876,0.3401474741,0.3977594736,0.0048224828,0.0012589302,-0.3335981915
2.0350000000,-0.0137006196,0.3399629700,0.3975694276,0.0048200752,0.0012576767,-0.3342617241
2.0400000000,-0.0140433928,0.3397779828,0.3973798212,0.0048176687,0.0012564244,-0.3349245987
2.0450000000,-0.0143856076,0.3395925142,0.3971906531,0.0048152635,0.0012551734,-0.3355868161
2.0500000000,-0.0147272644,0.3394065658,0.3970019223,0.0048128595,0.0012539236,-0.3362483769
2.0550000000,-0.0150683637,0.3392201394,0.3968136274,0.0048104567,0.0012526751,-0.3369092819
2.0600000000,-0.0154089058,0.3390332367,0.3966257673,0.0048080551,0.0012514278,-0.3375695319
2.0650000000,-0.0157488911,0.3388458593,0.3964383408,0.0048056546,0.0012501817,-0.3382291276
2.0700000000,-0.0160883200,0.3386580090,0.3962513467,0.0048032554,0.0012489369,-0.3388880698
2.0750000000,-0.0164271929,0.3384696873,0.3960647838,0.0048008573,0.0012476933,-0.3395463590
2.0800000000,-0.0167655103,0.3382808961,0.3958786510,0.0047984604,0.0012464509,-0.3402039962
2.0850000000,-0.0171032725,0.3380916369,0.3956929469,0.0047960647,0.0012452097,-0.3408609820
2.0900000000,-0.0174404800,0.3379019114,0.3955076706,0.0047936702,0.0012439698,-0.3415173171
2.0950000000,-0.0177771331,0.3377117212,0.3953228206,0.0047912769,0.0012427311,-0.3421730023
2.1000000000,-0.0181132322,0.3375210681,0.3951383959,0.0047888848,0.0012414937,-0.3428280383
2.1050000000,-0.0184487777,0.3373299537,0.3949543953,0.0047864939,0.0012402575,-0.3434824258
2.1100000000,-0.0187837702,0.3371383796,0.3947708176,0.0047841041,0.0012390224,-0.3441361656
2.1150000000,-0.0191182098,0.3369463474,0.3945876616,0.0047817155,0.0012377887,-0.3447892584
2.1200000000,-0.0194520971,0.3367538589,0.3944049261,0.0047793281,0.0012365561,-0.3454417048
2.1250000000,-0.0197854325,0.3365609155,0.3942226100,0.0047769419,0.0012353247,-0.3460935056
2.1300000000,-0.0201182164,0.3363675191,0.3940407120,0.0047745569,0.0012340946,-0.3467446616
2.1350000000,-0.0204504491,0.3361736711,0.3938592309,0.0047721731,0.0012328657,-0.3473951735
2.1400000000,-0.0207821311,0.3359793732,0.3936781656,0.0047697904,0.0012316380,-0.3480450419
2.1450000000,-0.0211132628,0.3357846270,0.3934975150,0.0047674089,0.0012304115,-0.3486942676
2.1500000000,-0.0214438447,0.3355894342,0.3933172777,0.0047650286,0.0012291863,-0.3493428513
2.1550000000,-0.0217738770,0.3353937963,0.3931374527,0.0047626494,0.0012279622,-0.3499907937
2.1600000000,-0.0221033602,0.3351977149,0.3929580387,0.0047602715,0.0012267393,-0.3506380955
2.1650000000,-0.0224322948,0.3350011916,0.3927790346,0.0047578947,0.0012255177,-0.3512847575
2.1700000000,-0.0227606811,0.3348042281,0.3926004392,0.0047555191,0.0012242973,-0.3519307803
2.1750000000,-0.0230885195,0.3346068258,0.3924222513,0.0047531446,0.0012230781,-0.3525761647
2.1800000000,-0.0234158105,0.3344089865,0.3922444698,0.0047507714,0.0012218600,-0.3532209114
2.1850000000,-0.0237425544,0.3342107116,0.3920670934,0.0047483993,0.0012206432,-0.3538650210
2.1900000000,-0.0240687518,0.3340120028,0.3918901211,0.0047460283,0.0012194276,-0.3545084944
2.1950000000,-0.0243944029,0.3338128616,0.3917135515,0.0047436586,0.0012182132,-0.3551513321
2.2000000000,-0.0247195082,0.3336132896,0.3915373836,0.0047412900,0.0012170000,-0.3557935349
2.2050000000,-0.0250440681,0.3334132883,0.3913616162,0.0047389226,0.0012157880,-0.3564351035
2.2100000000,-0.0253680830,0.3332128594,0.3911862480,0.0047365563,0.0012145771,-0.3570760386
2.2150000000,-0.0256915534,0.3330120043,0.3910112780,0.0047341913,0.0012133675,-0.3577163409
2.2200000000,-0.0260144796,0.3328107246,0.3908367049,0.0047318273,0.0012121591,-0.3583560111
2.2250000000,-0.0263368621,0.3326090219,0.3906625277,0.0047294646,0.0012109518,-0.3589950499
2.2300000000,-0.0266587012,0.3324068977,0.3904887450,0.0047271030,0.0012097458,-0.3596334580
2.2350000000,-0.0269799975,0.3322043535,0.3903153558,0.0047247426,0.0012085409,-0.3602712361
2.2400000000,-0.0273007512,0.3320013909,0.3901423589,0.0047223833,0.0012073373,-0.3609083849
2.2450000000,-0.0276209628,0.3317980114,0.3899697531,0.0047200252,0.0012061348,-0.3615449051
2.2500000000,-0.0279406328,0.3315942165,0.3897975373,0.0047176683,0.0012049335,-0.3621807973
2.2550000000,-0.0282597615,0.3313900078,0.3896257103,0.0047153125,0.0012037334,-0.3628160623
2.2600000000,-0.0285783493,0.3311853867,0.3894542709,0.0047129579,0.0012025345,-0.3634507008
2.2650000000,-0.0288963967,0.3309803548,0.3892832179,0.0047106044,0.0012013367,-0.3640847134
2.2700000000,-0.0292139041,0.3307749136,0.3891125503,0.0047082522,0.0012001402,-0.3647181009
2.2750000000,-0.0295308719,0.3305690646,0.3889422668,0.0047059010,0.0011989448,-0.3653508639
2.2800000000,-0.0298473005,0.3303628093,0.3887723663,0.0047035510,0.0011977506,-0.3659830031
2.2850000000,-0.0301631904,0.3301561492,0.3886028476,0.0047012022,0.0011965576,-0.3666145192
2.2900000000,-0.0304785419,0.3299490858,0.3884337096,0.0046988545,0.0011953657,-0.3672454129
2.2950000000,-0.0307933554,0.3297416206,0.3882649511,0.0046965080,0.0011941750,-0.3678756849
2.3000000000,-0.0311076314,0.3295337550,0.3880965710,0.0046941627,0.0011929855,-0.3685053359
2.3050000000,-0.0314213703,0.3293254905,0.3879285681,0.0046918184,0.0011917972,-0.3691343664
2.3100000000,-0.0317345725,0.3291168287,0.3877609413,0.0046894754,0.0011906100,-0.3697627773
2.3150000000,-0.0320472385,0.3289077710,0.3875936893,0.0046871335,0.0011894240,-0.3703905692
2.3200000000,-0.0323593686,0.3286983188,0.3874268111,0.0046847927,0.0011882392,-0.3710177427
2.3250000000,-0.0326709632,0.3284884737,0.3872603055,0.0046824531,0.0011870556,-0.3716442987
2.3300000000,-0.0329820228,0.3282782371,0.3870941713,0.0046801147,0.0011858731,-0.3722702376
2.3350000000,-0.0332925479,0.3280676104,0.3869284075,0.0046777773,0.0011846918,-0.3728955603
2.3400000000,-0.0336025387,0.3278565951,0.3867630128,0.0046754412,0.0011835116,-0.3735202673
2.3450000000,-0.0339119957,0.3276451927,0.3865979862,0.0046731062,0.0011823326,-0.3741443594
2.3500000000,-0.0342209194,0.3274334046,0.3864333263,0.0046707723,0.0011811547,-0.3747678372
2.3550000000,-0.0345293102,0.3272212322,0.3862690323,0.0046684396,0.0011799781,-0.3753907014
2.3600000000,-0.0348371684,0.3270086770,0.3861051028,0.0046661080,0.0011788025,-0.3760129527
2.3650000000,-0.0351444946,0.3267957405,0.3859415367,0.0046637776,0.0011776282,-0.3766345917
2.3700000000,-0.0354512890,0.3265824240,0.3857783330,0.0046614483,0.0011764550,-0.3772556191
2.3750000000,-0.0357575522,0.3263687289,0.3856154904,0.0046591201,0.0011752829,-0.3778760356
2.3800000000,-0.0360632846,0.3261546568,0.3854530078,0.0046567931,0.0011741120,-0.3784958419
2.3850000000,-0.0363684865,0.3259402090,0.3852908841,0.0046544673,0.0011729422,-0.3791150385
2.3900000000,-0.0366731584,0.3257253870,0.3851291182,0.0046521425,0.0011717736,-0.3797336263
2.3950000000,-0.0369773007,0.3255101921,0.3849677089,0.0046498189,0.0011706062,-0.3803516057
2.4000000000,-0.0372809139,0.3252946258,0.3848066551,0.0046474965,0.0011694399,-0.3809689776
2.4050000000,-0.0375839983,0.3250786894,0.3846459556,0.0046451752,0.0011682747,-0.3815857425
2.4100000000,-0.0378865543,0.3248623844,0.3844856093,0.0046428550,0.0011671107,-0.3822019012
2.4150000000,-0.0381885825,0.3246457122,0.3843256152,0.0046405360,0.0011659478,-0.3828174542
2.4200000000,-0.0384900831,0.3244286742,0.3841659719,0.0046382181,0.0011647861,-0.3834324022
2.4250000000,-0.0387910567,0.3242112717,0.3840066786,0.0046359013,0.0011636255,-0.3840467460
2.4300000000,-0.0390915036,0.3239935062,0.3838477339,0.0046335857,0.0011624661,-0.3846604861
2.4350000000,-0.0393914242,0.3237753790,0.3836891368,0.0046312712,0.0011613078,-0.3852736232
